time,open,high,low,close,volume,date,hour,minute,Marker,Color
2025-03-06 15:30:00-04:00,5725.0,5725.25,5722.0,5723.25,3309,2025-03-06,15,30,,c
2025-03-06 15:31:00-04:00,5723.5,5723.5,5720.25,5722.75,3892,2025-03-06,15,31,,c
2025-03-06 15:32:00-04:00,5722.5,5730.25,5722.0,5725.0,6559,2025-03-06,15,32,,c
2025-03-06 15:33:00-04:00,5724.75,5727.75,5723.5,5727.75,3271,2025-03-06,15,33,,c
2025-03-06 15:34:00-04:00,5727.5,5730.25,5725.25,5725.5,2853,2025-03-06,15,34,,c
2025-03-06 15:35:00-04:00,5725.5,5728.25,5724.25,5728.0,2264,2025-03-06,15,35,,c
2025-03-06 15:36:00-04:00,5728.0,5732.0,5727.25,5729.0,4286,2025-03-06,15,36,,c
2025-03-06 15:37:00-04:00,5728.75,5729.0,5723.0,5723.5,2599,2025-03-06,15,37,,c
2025-03-06 15:38:00-04:00,5723.5,5729.75,5723.0,5729.25,2983,2025-03-06,15,38,,c
2025-03-06 15:39:00-04:00,5729.0,5730.5,5727.0,5727.25,2400,2025-03-06,15,39,,c
2025-03-06 15:40:00-04:00,5727.25,5732.75,5725.75,5730.25,4087,2025-03-06,15,40,,c
2025-03-06 15:41:00-04:00,5730.25,5735.0,5729.0,5734.5,3908,2025-03-06,15,41,,c
2025-03-06 15:42:00-04:00,5734.5,5741.5,5734.25,5740.5,6523,2025-03-06,15,42,,c
2025-03-06 15:43:00-04:00,5740.5,5741.25,5737.75,5740.5,4860,2025-03-06,15,43,,c
2025-03-06 15:44:00-04:00,5740.25,5741.75,5735.75,5736.75,4790,2025-03-06,15,44,,c
2025-03-06 15:45:00-04:00,5736.5,5741.5,5735.5,5741.25,3294,2025-03-06,15,45,,c
2025-03-06 15:46:00-04:00,5741.25,5747.5,5740.25,5745.25,9200,2025-03-06,15,46,,c
2025-03-06 15:47:00-04:00,5745.0,5745.75,5742.0,5744.75,4768,2025-03-06,15,47,,c
2025-03-06 15:48:00-04:00,5744.5,5760.25,5744.25,5759.5,10307,2025-03-06,15,48,,c
2025-03-06 15:49:00-04:00,5759.75,5761.0,5753.75,5756.25,10727,2025-03-06,15,49,,c
2025-03-06 15:50:00-04:00,5756.5,5761.75,5754.25,5759.5,8810,2025-03-06,15,50,,c
2025-03-06 15:51:00-04:00,5759.5,5767.25,5757.5,5764.75,9105,2025-03-06,15,51,,c
2025-03-06 15:52:00-04:00,5764.75,5768.5,5764.0,5767.5,6894,2025-03-06,15,52,,c
2025-03-06 15:53:00-04:00,5767.75,5768.0,5758.5,5759.75,7504,2025-03-06,15,53,,c
2025-03-06 15:54:00-04:00,5759.75,5761.25,5756.25,5757.0,6977,2025-03-06,15,54,,c
2025-03-06 15:55:00-04:00,5757.0,5757.25,5743.5,5744.5,9944,2025-03-06,15,55,,c
2025-03-06 15:56:00-04:00,5744.75,5751.5,5744.5,5750.25,6570,2025-03-06,15,56,,c
2025-03-06 15:57:00-04:00,5750.5,5753.0,5742.0,5742.5,5282,2025-03-06,15,57,,c
2025-03-06 15:58:00-04:00,5742.5,5744.5,5736.75,5738.0,5780,2025-03-06,15,58,,c
2025-03-06 15:59:00-04:00,5738.25,5738.75,5727.0,5729.0,9124,2025-03-06,15,59,,c
2025-03-06 16:00:00-04:00,5729.0,5734.5,5723.5,5733.25,10262,2025-03-06,16,0,,c
2025-03-06 16:01:00-04:00,5733.5,5740.25,5732.0,5736.75,9108,2025-03-06,16,1,,c
2025-03-06 16:02:00-04:00,5736.5,5739.75,5730.75,5732.0,5632,2025-03-06,16,2,,c
2025-03-06 16:03:00-04:00,5732.25,5738.25,5732.0,5735.75,5077,2025-03-06,16,3,,c
2025-03-06 16:04:00-04:00,5736.0,5743.0,5736.0,5740.5,5533,2025-03-06,16,4,,c
2025-03-06 16:05:00-04:00,5740.25,5742.25,5737.0,5739.0,5074,2025-03-06,16,5,,c
2025-03-06 16:06:00-04:00,5739.25,5749.0,5738.75,5743.25,8937,2025-03-06,16,6,,c
2025-03-06 16:07:00-04:00,5743.25,5745.5,5739.75,5740.5,4495,2025-03-06,16,7,,c
2025-03-06 16:08:00-04:00,5740.75,5744.25,5739.25,5742.0,3767,2025-03-06,16,8,,c
2025-03-06 16:09:00-04:00,5742.0,5745.25,5741.25,5743.0,3165,2025-03-06,16,9,,c
2025-03-06 16:10:00-04:00,5743.0,5748.0,5742.25,5747.5,4763,2025-03-06,16,10,,c
2025-03-06 16:11:00-04:00,5747.75,5750.75,5745.5,5745.75,7830,2025-03-06,16,11,,c
2025-03-06 16:12:00-04:00,5745.75,5748.0,5742.0,5743.0,4299,2025-03-06,16,12,,c
2025-03-06 16:13:00-04:00,5742.75,5746.25,5741.0,5745.75,3671,2025-03-06,16,13,,c
2025-03-06 16:14:00-04:00,5745.75,5752.0,5744.25,5751.0,5216,2025-03-06,16,14,,c
2025-03-06 16:15:00-04:00,5750.75,5755.0,5748.5,5750.5,5960,2025-03-06,16,15,,c
2025-03-06 16:16:00-04:00,5750.5,5751.25,5743.25,5745.75,4743,2025-03-06,16,16,,c
2025-03-06 16:17:00-04:00,5746.0,5748.5,5745.0,5748.0,3589,2025-03-06,16,17,,c
2025-03-06 16:18:00-04:00,5748.25,5749.5,5744.0,5749.0,3972,2025-03-06,16,18,,c
2025-03-06 16:19:00-04:00,5749.25,5752.5,5746.75,5751.75,3692,2025-03-06,16,19,,c
2025-03-06 16:20:00-04:00,5751.5,5755.0,5747.5,5749.0,5640,2025-03-06,16,20,,c
2025-03-06 16:21:00-04:00,5749.0,5750.25,5747.25,5747.75,3736,2025-03-06,16,21,,c
2025-03-06 16:22:00-04:00,5748.0,5748.0,5737.0,5741.75,6910,2025-03-06,16,22,,c
2025-03-06 16:23:00-04:00,5741.75,5742.75,5735.75,5736.0,5001,2025-03-06,16,23,,c
2025-03-06 16:24:00-04:00,5736.0,5736.5,5731.5,5736.0,6223,2025-03-06,16,24,,c
2025-03-06 16:25:00-04:00,5736.0,5740.25,5734.25,5739.75,4601,2025-03-06,16,25,,c
2025-03-06 16:26:00-04:00,5740.0,5743.0,5735.75,5742.0,4415,2025-03-06,16,26,,c
2025-03-06 16:27:00-04:00,5742.0,5745.0,5739.5,5744.75,4434,2025-03-06,16,27,,c
2025-03-06 16:28:00-04:00,5744.75,5750.0,5743.5,5748.75,4417,2025-03-06,16,28,,c
2025-03-06 16:29:00-04:00,5748.75,5751.0,5746.5,5749.25,4566,2025-03-06,16,29,,c
2025-03-06 16:30:00-04:00,5749.25,5755.0,5746.75,5750.75,8012,2025-03-06,16,30,,c
2025-03-06 16:31:00-04:00,5750.75,5754.25,5748.75,5753.25,4107,2025-03-06,16,31,,c
2025-03-06 16:32:00-04:00,5753.25,5759.0,5752.0,5756.75,6222,2025-03-06,16,32,,c
2025-03-06 16:33:00-04:00,5757.0,5761.75,5751.75,5752.0,6731,2025-03-06,16,33,,c
2025-03-06 16:34:00-04:00,5752.25,5753.25,5747.75,5748.25,5817,2025-03-06,16,34,,c
2025-03-06 16:35:00-04:00,5748.5,5751.25,5745.75,5749.75,6855,2025-03-06,16,35,,c
2025-03-06 16:36:00-04:00,5750.0,5756.5,5749.25,5752.25,5221,2025-03-06,16,36,,c
2025-03-06 16:37:00-04:00,5752.0,5755.0,5748.0,5748.25,4698,2025-03-06,16,37,,c
2025-03-06 16:38:00-04:00,5748.5,5749.25,5745.0,5748.75,4600,2025-03-06,16,38,,c
2025-03-06 16:39:00-04:00,5749.0,5749.0,5743.0,5743.5,4576,2025-03-06,16,39,,c
2025-03-06 16:40:00-04:00,5743.75,5746.25,5742.25,5745.5,4247,2025-03-06,16,40,,c
2025-03-06 16:41:00-04:00,5745.5,5746.0,5739.25,5743.5,4854,2025-03-06,16,41,,c
2025-03-06 16:42:00-04:00,5743.75,5745.5,5735.75,5736.25,3832,2025-03-06,16,42,,c
2025-03-06 16:43:00-04:00,5736.25,5740.75,5735.25,5740.0,5022,2025-03-06,16,43,,c
2025-03-06 16:44:00-04:00,5740.25,5741.75,5735.25,5737.0,4941,2025-03-06,16,44,,c
2025-03-06 16:45:00-04:00,5737.25,5741.25,5734.75,5740.75,5427,2025-03-06,16,45,,c
2025-03-06 16:46:00-04:00,5740.75,5741.75,5734.5,5739.0,4202,2025-03-06,16,46,,c
2025-03-06 16:47:00-04:00,5738.75,5742.0,5737.75,5741.5,4961,2025-03-06,16,47,,c
2025-03-06 16:48:00-04:00,5741.25,5747.25,5741.25,5745.5,6598,2025-03-06,16,48,,c
2025-03-06 16:49:00-04:00,5745.5,5749.75,5743.5,5749.75,4657,2025-03-06,16,49,,c
2025-03-06 16:50:00-04:00,5749.75,5753.0,5743.5,5751.5,9758,2025-03-06,16,50,,c
2025-03-06 16:51:00-04:00,5751.75,5754.75,5750.5,5751.25,7582,2025-03-06,16,51,,c
2025-03-06 16:52:00-04:00,5751.0,5751.75,5745.5,5748.25,5342,2025-03-06,16,52,,c
2025-03-06 16:53:00-04:00,5748.25,5748.5,5744.5,5748.0,4684,2025-03-06,16,53,,c
2025-03-06 16:54:00-04:00,5748.0,5754.25,5747.25,5753.5,7578,2025-03-06,16,54,,c
2025-03-06 16:55:00-04:00,5753.75,5755.25,5747.0,5753.25,9321,2025-03-06,16,55,,c
2025-03-06 16:56:00-04:00,5753.25,5754.0,5747.5,5748.5,5746,2025-03-06,16,56,,c
2025-03-06 16:57:00-04:00,5748.5,5748.75,5744.75,5747.0,7180,2025-03-06,16,57,,c
2025-03-06 16:58:00-04:00,5747.0,5748.25,5744.0,5745.25,9808,2025-03-06,16,58,,c
2025-03-06 16:59:00-04:00,5745.25,5748.25,5741.0,5747.75,55167,2025-03-06,16,59,,c
2025-03-06 17:00:00-04:00,5748.0,5751.0,5744.25,5750.25,17942,2025-03-06,17,0,,c
2025-03-06 17:01:00-04:00,5750.5,5752.5,5748.75,5749.25,3904,2025-03-06,17,1,,c
2025-03-06 17:02:00-04:00,5749.5,5752.0,5747.75,5751.5,2879,2025-03-06,17,2,,c
2025-03-06 17:03:00-04:00,5751.5,5753.75,5750.75,5753.75,2538,2025-03-06,17,3,,c
2025-03-06 17:04:00-04:00,5753.75,5755.75,5753.25,5755.25,2122,2025-03-06,17,4,,c
2025-03-06 17:05:00-04:00,5755.25,5757.0,5754.75,5756.5,2482,2025-03-06,17,5,,c
2025-03-06 17:06:00-04:00,5756.75,5759.0,5755.0,5757.75,2692,2025-03-06,17,6,,c
2025-03-06 17:07:00-04:00,5758.0,5759.0,5756.5,5758.0,1584,2025-03-06,17,7,,c
2025-03-06 17:08:00-04:00,5757.75,5758.5,5754.5,5758.0,2565,2025-03-06,17,8,,c
2025-03-06 17:09:00-04:00,5757.75,5758.5,5757.25,5758.0,1804,2025-03-06,17,9,,c
2025-03-06 17:10:00-04:00,5758.25,5759.75,5757.0,5759.5,2189,2025-03-06,17,10,,c
2025-03-06 17:11:00-04:00,5759.25,5760.25,5758.5,5760.25,1308,2025-03-06,17,11,,c
2025-03-06 17:12:00-04:00,5760.0,5761.5,5759.0,5760.0,1050,2025-03-06,17,12,,c
2025-03-06 17:13:00-04:00,5759.75,5759.75,5756.75,5757.0,1020,2025-03-06,17,13,,c
2025-03-06 17:14:00-04:00,5757.0,5760.0,5757.0,5758.25,1039,2025-03-06,17,14,,c
2025-03-06 17:15:00-04:00,5758.25,5767.25,5757.0,5766.75,4126,2025-03-06,17,15,,c
2025-03-06 17:16:00-04:00,5766.75,5767.75,5761.5,5766.75,1299,2025-03-06,17,16,,c
2025-03-06 17:17:00-04:00,5766.5,5769.25,5766.0,5767.5,867,2025-03-06,17,17,,c
2025-03-06 17:18:00-04:00,5767.75,5771.75,5765.5,5771.25,1610,2025-03-06,17,18,,c
2025-03-06 17:19:00-04:00,5771.0,5771.0,5765.25,5768.25,1261,2025-03-06,17,19,,c
2025-03-06 17:20:00-04:00,5768.0,5770.25,5767.5,5768.75,1427,2025-03-06,17,20,,c
2025-03-06 17:21:00-04:00,5768.75,5770.25,5768.0,5768.0,459,2025-03-06,17,21,,c
2025-03-06 17:22:00-04:00,5767.75,5769.5,5767.0,5768.75,719,2025-03-06,17,22,,c
2025-03-06 17:23:00-04:00,5768.75,5769.0,5766.0,5767.75,896,2025-03-06,17,23,,c
2025-03-06 17:24:00-04:00,5767.75,5769.25,5765.25,5765.75,1148,2025-03-06,17,24,,c
2025-03-06 17:25:00-04:00,5765.75,5769.25,5765.75,5768.75,605,2025-03-06,17,25,,c
2025-03-06 17:26:00-04:00,5768.75,5769.0,5766.5,5767.25,368,2025-03-06,17,26,,c
2025-03-06 17:27:00-04:00,5767.25,5767.5,5765.5,5767.0,851,2025-03-06,17,27,,c
2025-03-06 17:28:00-04:00,5766.75,5767.25,5765.5,5766.25,550,2025-03-06,17,28,,c
2025-03-06 17:29:00-04:00,5766.25,5766.25,5764.5,5765.0,498,2025-03-06,17,29,,c
2025-03-06 17:30:00-04:00,5765.25,5766.0,5763.25,5763.75,514,2025-03-06,17,30,,c
2025-03-06 17:31:00-04:00,5764.0,5764.75,5762.75,5764.0,542,2025-03-06,17,31,,c
2025-03-06 17:32:00-04:00,5764.0,5764.25,5762.0,5763.25,457,2025-03-06,17,32,,c
2025-03-06 17:33:00-04:00,5763.25,5764.75,5762.25,5763.0,367,2025-03-06,17,33,,c
2025-03-06 17:34:00-04:00,5763.0,5763.5,5762.0,5762.75,310,2025-03-06,17,34,,c
2025-03-06 17:35:00-04:00,5763.0,5764.25,5763.0,5763.75,363,2025-03-06,17,35,,c
2025-03-06 17:36:00-04:00,5763.75,5763.75,5761.75,5761.75,300,2025-03-06,17,36,,c
2025-03-06 17:37:00-04:00,5762.0,5762.25,5761.25,5762.0,306,2025-03-06,17,37,,c
2025-03-06 17:38:00-04:00,5762.25,5762.5,5761.5,5761.75,326,2025-03-06,17,38,,c
2025-03-06 17:39:00-04:00,5761.75,5762.5,5759.5,5759.75,437,2025-03-06,17,39,,c
2025-03-06 17:40:00-04:00,5759.75,5760.0,5758.25,5759.0,255,2025-03-06,17,40,,c
2025-03-06 17:41:00-04:00,5759.0,5761.25,5759.0,5761.0,301,2025-03-06,17,41,,c
2025-03-06 17:42:00-04:00,5761.0,5761.25,5759.75,5760.25,210,2025-03-06,17,42,,c
2025-03-06 17:43:00-04:00,5760.0,5761.0,5759.0,5761.0,197,2025-03-06,17,43,,c
2025-03-06 17:44:00-04:00,5761.0,5762.0,5760.5,5761.5,248,2025-03-06,17,44,,c
2025-03-06 17:45:00-04:00,5761.5,5763.5,5761.5,5762.75,418,2025-03-06,17,45,,c
2025-03-06 17:46:00-04:00,5762.5,5763.5,5762.5,5763.25,257,2025-03-06,17,46,,c
2025-03-06 17:47:00-04:00,5763.25,5764.5,5762.75,5763.0,224,2025-03-06,17,47,,c
2025-03-06 17:48:00-04:00,5763.25,5763.75,5763.0,5763.25,220,2025-03-06,17,48,,c
2025-03-06 17:49:00-04:00,5763.5,5764.5,5763.5,5763.5,319,2025-03-06,17,49,,c
2025-03-06 17:50:00-04:00,5763.25,5764.75,5762.75,5764.0,399,2025-03-06,17,50,,c
2025-03-06 17:51:00-04:00,5764.25,5764.25,5763.75,5764.0,85,2025-03-06,17,51,,c
2025-03-06 17:52:00-04:00,5764.25,5765.25,5764.0,5765.25,144,2025-03-06,17,52,,c
2025-03-06 17:53:00-04:00,5765.25,5765.75,5765.0,5765.0,77,2025-03-06,17,53,,c
2025-03-06 17:54:00-04:00,5764.75,5765.5,5763.25,5763.25,236,2025-03-06,17,54,,c
2025-03-06 17:55:00-04:00,5763.5,5764.75,5763.5,5764.25,202,2025-03-06,17,55,,c
2025-03-06 17:56:00-04:00,5764.25,5764.5,5763.5,5764.25,237,2025-03-06,17,56,,c
2025-03-06 17:57:00-04:00,5764.0,5765.5,5762.75,5763.25,290,2025-03-06,17,57,,c
2025-03-06 17:58:00-04:00,5763.25,5765.0,5762.5,5764.75,409,2025-03-06,17,58,,c
2025-03-06 17:59:00-04:00,5765.0,5765.5,5761.0,5761.25,553,2025-03-06,17,59,,c
2025-03-06 19:00:00-04:00,5766.0,5767.75,5764.0,5764.5,658,2025-03-06,19,0,,c
2025-03-06 19:01:00-04:00,5764.25,5768.0,5763.5,5768.0,303,2025-03-06,19,1,,c
2025-03-06 19:02:00-04:00,5768.0,5769.5,5766.75,5769.25,273,2025-03-06,19,2,,c
2025-03-06 19:03:00-04:00,5769.5,5769.75,5767.75,5769.0,240,2025-03-06,19,3,,c
2025-03-06 19:04:00-04:00,5768.5,5769.0,5768.5,5768.5,35,2025-03-06,19,4,,c
2025-03-06 19:05:00-04:00,5768.25,5768.25,5764.0,5764.75,299,2025-03-06,19,5,,c
2025-03-06 19:06:00-04:00,5765.0,5766.25,5765.0,5765.75,106,2025-03-06,19,6,,c
2025-03-06 19:07:00-04:00,5765.75,5768.25,5765.75,5767.25,151,2025-03-06,19,7,,c
2025-03-06 19:08:00-04:00,5767.5,5767.5,5765.5,5766.5,145,2025-03-06,19,8,,c
2025-03-06 19:09:00-04:00,5766.25,5767.0,5766.25,5766.25,88,2025-03-06,19,9,,c
2025-03-06 19:10:00-04:00,5766.5,5767.0,5765.75,5766.5,140,2025-03-06,19,10,,c
2025-03-06 19:11:00-04:00,5766.5,5767.5,5766.25,5767.25,191,2025-03-06,19,11,,c
2025-03-06 19:12:00-04:00,5767.0,5768.75,5766.0,5768.25,281,2025-03-06,19,12,,c
2025-03-06 19:13:00-04:00,5768.25,5769.75,5767.75,5769.75,234,2025-03-06,19,13,,c
2025-03-06 19:14:00-04:00,5769.5,5769.75,5768.25,5768.25,187,2025-03-06,19,14,,c
2025-03-06 19:15:00-04:00,5768.25,5768.25,5766.75,5767.75,103,2025-03-06,19,15,,c
2025-03-06 19:16:00-04:00,5768.0,5768.5,5767.75,5768.25,46,2025-03-06,19,16,,c
2025-03-06 19:17:00-04:00,5768.25,5768.25,5767.0,5767.5,137,2025-03-06,19,17,,c
2025-03-06 19:18:00-04:00,5767.25,5768.25,5766.75,5767.25,105,2025-03-06,19,18,,c
2025-03-06 19:19:00-04:00,5767.25,5767.5,5766.75,5766.75,75,2025-03-06,19,19,,c
2025-03-06 19:20:00-04:00,5766.75,5766.75,5763.75,5764.0,282,2025-03-06,19,20,,c
2025-03-06 19:21:00-04:00,5764.0,5764.25,5762.5,5764.0,240,2025-03-06,19,21,,c
2025-03-06 19:22:00-04:00,5764.0,5764.25,5762.5,5762.5,205,2025-03-06,19,22,,c
2025-03-06 19:23:00-04:00,5762.75,5764.25,5762.5,5762.75,230,2025-03-06,19,23,,c
2025-03-06 19:24:00-04:00,5762.75,5763.75,5762.75,5763.5,104,2025-03-06,19,24,,c
2025-03-06 19:25:00-04:00,5763.5,5763.75,5763.0,5763.0,68,2025-03-06,19,25,,c
2025-03-06 19:26:00-04:00,5763.0,5764.0,5763.0,5763.5,66,2025-03-06,19,26,,c
2025-03-06 19:27:00-04:00,5763.25,5763.5,5762.5,5762.75,71,2025-03-06,19,27,,c
2025-03-06 19:28:00-04:00,5762.5,5762.75,5761.75,5762.5,112,2025-03-06,19,28,,c
2025-03-06 19:29:00-04:00,5762.25,5762.5,5761.5,5762.0,108,2025-03-06,19,29,,c
2025-03-06 19:30:00-04:00,5762.0,5765.25,5762.0,5764.75,332,2025-03-06,19,30,,c
2025-03-06 19:31:00-04:00,5765.0,5765.75,5764.5,5764.5,276,2025-03-06,19,31,,c
2025-03-06 19:32:00-04:00,5764.5,5764.75,5763.75,5764.25,122,2025-03-06,19,32,,c
2025-03-06 19:33:00-04:00,5764.5,5766.25,5764.25,5766.0,122,2025-03-06,19,33,,c
2025-03-06 19:34:00-04:00,5766.0,5766.0,5765.0,5765.5,115,2025-03-06,19,34,,c
2025-03-06 19:35:00-04:00,5765.75,5765.75,5765.25,5765.5,62,2025-03-06,19,35,,c
2025-03-06 19:36:00-04:00,5765.5,5766.0,5765.0,5765.5,95,2025-03-06,19,36,,c
2025-03-06 19:37:00-04:00,5765.25,5765.5,5765.0,5765.0,44,2025-03-06,19,37,,c
2025-03-06 19:38:00-04:00,5765.25,5765.5,5765.0,5765.0,54,2025-03-06,19,38,,c
2025-03-06 19:39:00-04:00,5765.0,5765.75,5765.0,5765.5,119,2025-03-06,19,39,,c
2025-03-06 19:40:00-04:00,5765.75,5766.0,5765.0,5765.5,200,2025-03-06,19,40,,c
2025-03-06 19:41:00-04:00,5765.25,5765.75,5764.5,5765.0,208,2025-03-06,19,41,,c
2025-03-06 19:42:00-04:00,5765.0,5765.5,5764.75,5765.0,124,2025-03-06,19,42,,c
2025-03-06 19:43:00-04:00,5764.75,5765.0,5764.0,5765.0,111,2025-03-06,19,43,,c
2025-03-06 19:44:00-04:00,5765.0,5765.75,5765.0,5765.5,61,2025-03-06,19,44,,c
2025-03-06 19:45:00-04:00,5765.25,5765.25,5763.5,5764.0,157,2025-03-06,19,45,,c
2025-03-06 19:46:00-04:00,5764.0,5764.0,5762.0,5762.25,213,2025-03-06,19,46,,c
2025-03-06 19:47:00-04:00,5762.25,5762.75,5762.0,5762.75,79,2025-03-06,19,47,,c
2025-03-06 19:48:00-04:00,5762.75,5763.75,5762.5,5763.25,85,2025-03-06,19,48,,c
2025-03-06 19:49:00-04:00,5763.0,5763.25,5762.5,5763.0,52,2025-03-06,19,49,,c
2025-03-06 19:50:00-04:00,5763.0,5763.75,5763.0,5763.75,50,2025-03-06,19,50,,c
2025-03-06 19:51:00-04:00,5763.75,5764.5,5763.5,5764.0,63,2025-03-06,19,51,,c
2025-03-06 19:52:00-04:00,5763.75,5763.75,5762.5,5763.25,66,2025-03-06,19,52,,c
2025-03-06 19:53:00-04:00,5763.5,5764.5,5763.25,5764.0,63,2025-03-06,19,53,,c
2025-03-06 19:54:00-04:00,5764.0,5764.5,5762.0,5762.25,236,2025-03-06,19,54,,c
2025-03-06 19:55:00-04:00,5762.25,5762.5,5761.5,5762.5,92,2025-03-06,19,55,,c
2025-03-06 19:56:00-04:00,5762.75,5763.75,5762.5,5763.0,94,2025-03-06,19,56,,c
2025-03-06 19:57:00-04:00,5763.25,5764.5,5763.0,5763.75,371,2025-03-06,19,57,,c
2025-03-06 19:58:00-04:00,5763.5,5764.75,5763.25,5764.25,260,2025-03-06,19,58,,c
2025-03-06 19:59:00-04:00,5764.5,5765.25,5764.0,5764.75,327,2025-03-06,19,59,,c
2025-03-06 20:00:00-04:00,5765.0,5765.75,5762.75,5763.25,809,2025-03-06,20,0,,c
2025-03-06 20:01:00-04:00,5763.5,5763.5,5761.25,5761.75,202,2025-03-06,20,1,,c
2025-03-06 20:02:00-04:00,5761.5,5762.5,5760.25,5762.0,310,2025-03-06,20,2,,c
2025-03-06 20:03:00-04:00,5762.25,5763.25,5761.5,5763.25,188,2025-03-06,20,3,,c
2025-03-06 20:04:00-04:00,5763.5,5764.5,5763.5,5764.25,188,2025-03-06,20,4,,c
2025-03-06 20:05:00-04:00,5764.25,5766.0,5764.0,5765.5,197,2025-03-06,20,5,,c
2025-03-06 20:06:00-04:00,5765.75,5766.25,5764.75,5765.0,152,2025-03-06,20,6,,c
2025-03-06 20:07:00-04:00,5765.25,5766.0,5765.25,5765.5,67,2025-03-06,20,7,,c
2025-03-06 20:08:00-04:00,5765.5,5766.0,5764.5,5764.5,138,2025-03-06,20,8,,c
2025-03-06 20:09:00-04:00,5764.25,5764.5,5763.25,5764.0,120,2025-03-06,20,9,,c
2025-03-06 20:10:00-04:00,5763.75,5765.25,5763.25,5764.75,93,2025-03-06,20,10,,c
2025-03-06 20:11:00-04:00,5765.0,5765.25,5764.25,5764.75,86,2025-03-06,20,11,,c
2025-03-06 20:12:00-04:00,5764.75,5765.5,5764.75,5765.5,90,2025-03-06,20,12,,c
2025-03-06 20:13:00-04:00,5765.5,5766.25,5765.25,5766.0,90,2025-03-06,20,13,,c
2025-03-06 20:14:00-04:00,5765.75,5766.25,5765.75,5766.0,61,2025-03-06,20,14,,c
2025-03-06 20:15:00-04:00,5765.75,5766.0,5764.5,5765.5,178,2025-03-06,20,15,,c
2025-03-06 20:16:00-04:00,5765.25,5767.5,5765.25,5767.0,278,2025-03-06,20,16,,c
2025-03-06 20:17:00-04:00,5766.75,5768.25,5766.5,5767.5,180,2025-03-06,20,17,,c
2025-03-06 20:18:00-04:00,5767.5,5767.5,5766.5,5766.75,85,2025-03-06,20,18,,c
2025-03-06 20:19:00-04:00,5766.75,5768.0,5766.5,5768.0,79,2025-03-06,20,19,,c
2025-03-06 20:20:00-04:00,5768.0,5768.25,5767.0,5767.0,78,2025-03-06,20,20,,c
2025-03-06 20:21:00-04:00,5767.25,5767.5,5765.5,5765.5,133,2025-03-06,20,21,,c
2025-03-06 20:22:00-04:00,5765.5,5766.25,5764.75,5765.0,203,2025-03-06,20,22,,c
2025-03-06 20:23:00-04:00,5764.75,5765.5,5764.75,5765.0,106,2025-03-06,20,23,,c
2025-03-06 20:24:00-04:00,5765.0,5765.75,5762.5,5763.0,400,2025-03-06,20,24,,c
2025-03-06 20:25:00-04:00,5763.0,5763.25,5760.5,5761.0,458,2025-03-06,20,25,,c
2025-03-06 20:26:00-04:00,5761.0,5761.5,5757.25,5758.75,579,2025-03-06,20,26,,c
2025-03-06 20:27:00-04:00,5758.5,5758.75,5756.25,5756.75,500,2025-03-06,20,27,,c
2025-03-06 20:28:00-04:00,5756.75,5760.25,5756.75,5758.75,191,2025-03-06,20,28,,c
2025-03-06 20:29:00-04:00,5758.5,5761.0,5758.25,5760.5,300,2025-03-06,20,29,,c
2025-03-06 20:30:00-04:00,5760.5,5761.25,5759.5,5761.0,316,2025-03-06,20,30,,c
2025-03-06 20:31:00-04:00,5761.5,5763.25,5761.25,5761.75,323,2025-03-06,20,31,,c
2025-03-06 20:32:00-04:00,5761.75,5764.25,5761.75,5763.75,244,2025-03-06,20,32,,c
2025-03-06 20:33:00-04:00,5763.5,5764.5,5763.5,5764.25,94,2025-03-06,20,33,,c
2025-03-06 20:34:00-04:00,5764.5,5764.5,5763.75,5764.0,110,2025-03-06,20,34,,c
2025-03-06 20:35:00-04:00,5764.25,5764.25,5763.0,5763.25,181,2025-03-06,20,35,,c
2025-03-06 20:36:00-04:00,5763.0,5764.0,5762.25,5763.0,139,2025-03-06,20,36,,c
2025-03-06 20:37:00-04:00,5763.0,5763.5,5762.5,5763.5,136,2025-03-06,20,37,,c
2025-03-06 20:38:00-04:00,5763.5,5763.75,5762.25,5762.5,172,2025-03-06,20,38,,c
2025-03-06 20:39:00-04:00,5762.5,5762.75,5761.25,5762.25,167,2025-03-06,20,39,,c
2025-03-06 20:40:00-04:00,5762.25,5764.25,5762.25,5763.75,258,2025-03-06,20,40,,c
2025-03-06 20:41:00-04:00,5764.0,5767.5,5763.25,5767.5,488,2025-03-06,20,41,,c
2025-03-06 20:42:00-04:00,5767.5,5769.75,5767.5,5769.0,531,2025-03-06,20,42,,c
2025-03-06 20:43:00-04:00,5769.0,5769.5,5767.5,5767.5,264,2025-03-06,20,43,,c
2025-03-06 20:44:00-04:00,5767.5,5768.0,5766.75,5767.75,142,2025-03-06,20,44,,c
2025-03-06 20:45:00-04:00,5767.5,5767.5,5765.75,5767.0,184,2025-03-06,20,45,,c
2025-03-06 20:46:00-04:00,5767.0,5767.0,5764.5,5765.0,224,2025-03-06,20,46,,c
2025-03-06 20:47:00-04:00,5765.25,5765.25,5763.5,5765.0,202,2025-03-06,20,47,,c
2025-03-06 20:48:00-04:00,5765.25,5766.25,5765.0,5766.25,135,2025-03-06,20,48,,c
2025-03-06 20:49:00-04:00,5766.0,5767.0,5766.0,5767.0,103,2025-03-06,20,49,,c
2025-03-06 20:50:00-04:00,5766.75,5768.25,5766.75,5768.25,192,2025-03-06,20,50,,c
