time,open,high,low,close,EMA,MA_HL upper,MA_HL lower,Basis,Upper,Lower,Volume,Histogram,MACD,Signal,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-03-09T21:07:00-04:00,5744.5,5745,5743.75,5744.75,5742.735028,5737.133635,5735.227114,5738.925,5746.748203,5731.101797,350,0.592189457,2.931101153,2.338911696,83.52613094,75.68799199,NaN,NaN,NaN,NaN
2025-03-09T21:08:00-04:00,5744.5,5744.5,5742.75,5743,5742.788023,5737.39672,5735.495788,5739.325,5747.122596,5731.527404,215,0.374258909,2.806735332,2.432476423,69.84613602,76.05990569,NaN,NaN,NaN,NaN
2025-03-09T21:09:00-04:00,5743.25,5743.5,5742.5,5742.5,5742.730418,5737.614694,5735.745939,5739.725,5747.309359,5732.140641,115,0.163959738,2.637426096,2.473466358,66.49516789,76.12276613,NaN,NaN,NaN,NaN
2025-03-09T21:10:00-04:00,5742.25,5742.75,5741.75,5742,5742.584335,5737.798098,5735.96037,5740.1,5747.348103,5732.851897,186,-0.030905701,2.434834231,2.465739933,63.22835344,75.63455124,NaN,NaN,NaN,NaN
2025-03-09T21:11:00-04:00,5741.75,5743,5741.25,5742.5,5742.567468,5737.98388,5736.149285,5740.5125,5747.306753,5733.718247,150,-0.141994304,2.288247052,2.430241357,65.07609757,75.41398155,NaN,NaN,NaN,NaN
2025-03-09T21:12:00-04:00,5742.5,5742.75,5742.25,5742.25,5742.503974,5738.154099,5736.367168,5740.9,5747.139792,5734.660208,125,-0.242289374,2.127379638,2.369669013,63.36170492,74.94550841,NaN,NaN,NaN,NaN
2025-03-09T21:13:00-04:00,5742.5,5743,5741.25,5742.75,5742.553179,5738.327166,5736.541554,5741.275,5746.990986,5735.559014,177,-0.28214616,2.016986313,2.299132473,65.32900143,74.55557563,NaN,NaN,NaN,NaN
2025-03-09T21:14:00-04:00,5743,5744,5742.75,5743,5742.642543,5738.529768,5736.763285,5741.6125,5746.881454,5736.343546,130,-0.29734339,1.927453236,2.224796625,66.30326634,74.11317131,NaN,NaN,NaN,NaN
2025-03-09T21:15:00-04:00,5743.25,5743.5,5742.25,5742.75,5742.664035,5738.707276,5736.959239,5741.925,5746.658128,5737.191872,131,-0.327518949,1.81539794,2.142916888,64.35574287,72.8208342,NaN,NaN,NaN,NaN
2025-03-09T21:16:00-04:00,5742.75,5743.75,5742.5,5742.75,5742.681228,5738.887373,5737.157123,5742.175,5746.511185,5737.838815,102,-0.348799884,1.706917033,2.055716917,64.35574287,71.52849709,NaN,NaN,NaN,NaN
2025-03-09T21:17:00-04:00,5742.75,5743.25,5742,5742.25,5742.594982,5739.043181,5737.330083,5742.4125,5746.181701,5738.643299,106,-0.394504107,1.562586784,1.957090891,60.25077487,70.0771168,NaN,NaN,NaN,NaN
2025-03-09T21:18:00-04:00,5742.25,5742.75,5741,5741.25,5742.325986,5739.175568,5737.461151,5742.575,5745.811897,5739.338103,180,-0.484130159,1.351928192,1.836058351,52.97310167,67.98187265,NaN,NaN,NaN,NaN
2025-03-09T21:19:00-04:00,5741.5,5742,5741,5742,5742.260789,5739.27644,5737.587539,5742.7625,5745.343561,5740.181439,80,-0.483802874,1.231304758,1.715107632,57.153268,66.12718712,NaN,NaN,NaN,NaN
2025-03-09T21:20:00-04:00,5742.25,5742.75,5741.75,5742,5742.208631,5739.400496,5737.736198,5742.925,5744.78309,5741.06691,89,-0.473872302,1.122767255,1.596639557,57.153268,64.2434112,NaN,NaN,NaN,NaN
2025-03-09T21:21:00-04:00,5741.75,5742.5,5741.75,5741.75,5742.116905,5739.511193,5737.879548,5742.85,5744.769635,5740.930365,112,-0.473317516,1.004992661,1.478310178,55.25453767,62.22401168,NaN,NaN,NaN,NaN
2025-03-09T21:22:00-04:00,5741.75,5742.5,5741.25,5741.25,5741.943524,5739.617936,5737.999922,5742.75,5744.78101,5740.71899,84,-0.493544005,0.861380172,1.354924177,51.56484165,60.91820494,NaN,NaN,NaN,NaN
2025-03-09T21:23:00-04:00,5741.25,5741.75,5740.75,5741.75,5741.904819,5739.694081,5738.098139,5742.6875,5744.76039,5740.61461,98,-0.460792937,0.778933006,1.239725942,54.81428158,60.08385592,NaN,NaN,NaN,NaN
2025-03-09T21:24:00-04:00,5741.5,5742.25,5741.5,5742.25,5741.973855,5739.785364,5738.219634,5742.6,5744.589975,5740.610025,86,-0.395503187,0.745346958,1.140850146,57.85893576,59.70032609,NaN,NaN,NaN,NaN
2025-03-09T21:25:00-04:00,5742,5743.25,5740.5,5741.75,5741.929084,5739.909101,5738.301075,5742.4625,5744.280982,5740.644018,505,-0.376157652,0.670653081,1.046810733,53.9445045,58.90521229,NaN,NaN,NaN,NaN
2025-03-09T21:26:00-04:00,5741.75,5742,5741,5741.25,5741.793267,5739.983776,5738.397466,5742.2875,5743.846947,5740.728053,131,-0.385765845,0.564603427,0.950369271,50.2810779,57.97088179,NaN,NaN,NaN,NaN
2025-03-09T21:27:00-04:00,5741,5741.25,5740.5,5741,5741.634614,5740.028998,5738.472556,5742.1,5743.287434,5740.912566,83,-0.396184342,0.455138844,0.851323186,48.50728883,56.76933089,NaN,NaN,NaN,NaN
2025-03-09T21:28:00-04:00,5741.25,5741.25,5740.25,5741,5741.507691,5740.072605,5738.536036,5742,5743.204159,5740.795841,88,-0.389707167,0.364189227,0.753896394,48.50728883,55.49818964,NaN,NaN,NaN,NaN
2025-03-09T21:29:00-04:00,5741,5741.5,5740.5,5740.75,5741.356153,5740.123584,5738.606178,5741.9125,5743.209371,5740.615629,75,-0.388045852,0.26883908,0.656884931,46.6006909,54.22997164,NaN,NaN,NaN,NaN
2025-03-09T21:30:00-04:00,5740.5,5743,5740.5,5742.5,5741.584922,5740.226313,5738.673814,5741.9375,5743.259194,5740.615806,250,-0.260970349,0.330671995,0.591642344,58.80643408,53.83359245,NaN,NaN,NaN,NaN
2025-03-09T21:31:00-04:00,5742.5,5743.25,5742.25,5743.25,5741.917938,5740.334302,5738.801535,5741.975,5743.397146,5740.552854,140,-0.125172032,0.435177304,0.560349336,62.73748485,54.01121459,NaN,NaN,NaN,NaN
2025-03-09T21:32:00-04:00,5743.5,5744.25,5743,5744,5742.33435,5740.474148,5738.95148,5742.0625,5743.734886,5740.390114,232,0.009260098,0.571924458,0.56266436,66.21005794,54.95671146,NaN,NaN,NaN,NaN
2025-03-09T21:33:00-04:00,5744,5746.5,5743.75,5745.5,5742.96748,5740.689357,5739.122856,5742.2,5744.433831,5739.966169,424,0.183630914,0.792203003,0.608572089,71.85863511,56.00709483,NaN,NaN,NaN,NaN
2025-03-09T21:34:00-04:00,5745.25,5746.75,5745,5746.25,5743.623984,5740.905808,5739.332754,5742.3625,5745.197438,5739.527562,640,0.325611941,1.015587015,0.689975074,74.18254722,57.22347192,NaN,NaN,NaN,NaN
2025-03-09T21:35:00-04:00,5746.25,5747.25,5746,5746.75,5744.249187,5741.132387,5739.57087,5742.5625,5745.982569,5739.142431,411,0.423152242,1.218915377,0.795763135,75.6275452,58.67868674,NaN,NaN,NaN,NaN
2025-03-09T21:36:00-04:00,5747.25,5747.5,5746,5747,5744.79935,5741.359801,5739.800482,5742.775,5746.705331,5738.844669,270,0.470805869,1.384270471,0.913464602,76.34058303,60.44838255,NaN,NaN,NaN,NaN
2025-03-09T21:37:00-04:00,5746.75,5747,5745.5,5745.75,5744.98948,5741.561237,5740.004036,5742.95,5747.077953,5738.822047,201,0.387893855,1.398331921,1.010438066,65.95118074,61.24387535,NaN,NaN,NaN,NaN
2025-03-09T21:38:00-04:00,5745.75,5746.75,5745.75,5746.75,5745.341584,5741.74655,5740.209249,5743.225,5747.589344,5738.860656,82,0.370197867,1.4731854,1.102987532,69.52441738,62.07712404,NaN,NaN,NaN,NaN
2025-03-09T21:39:00-04:00,5746.75,5748.5,5746.5,5747.75,5745.823267,5741.987745,5740.433919,5743.5125,5748.257168,5738.767832,202,0.393461918,1.59481493,1.201353012,72.6189464,63.41101274,NaN,NaN,NaN,NaN
2025-03-09T21:40:00-04:00,5748,5749.5,5748,5748.25,5746.308614,5742.25604,5740.704136,5743.825,5748.938952,5738.711048,227,0.408373776,1.711820232,1.303446456,74.0384232,65.10796598,NaN,NaN,NaN,NaN
2025-03-09T21:41:00-04:00,5748,5749.5,5748,5749.5,5746.946891,5742.514752,5740.964702,5744.2125,5749.792095,5738.632905,144,0.464201419,1.88369823,1.419496811,77.21816294,67.1587427,NaN,NaN,NaN,NaN
2025-03-09T21:42:00-04:00,5749.5,5750.5,5749.25,5749.5,5747.457513,5742.79994,5741.260606,5744.625,5750.480553,5738.769447,233,0.461917617,1.996893832,1.534976215,77.21816294,69.20951942,NaN,NaN,NaN,NaN
2025-03-09T21:43:00-04:00,5749.5,5749.75,5747,5747,5747.36601,5743.048156,5741.465584,5744.8875,5750.674285,5739.100715,245,0.262733445,1.863393021,1.600659576,60.13442092,70.17621442,NaN,NaN,NaN,NaN
2025-03-09T21:44:00-04:00,5747.25,5747.5,5746.25,5746.75,5747.242808,5743.207151,5741.636456,5745.1125,5750.820991,5739.404009,133,0.09356842,1.717620101,1.624051681,58.73500996,70.1711127,NaN,NaN,NaN,NaN
2025-03-09T21:45:00-04:00,5746.75,5747.25,5746.5,5747,5747.194247,5743.351538,5741.810154,5745.375,5750.921395,5739.828605,77,-0.016217706,1.603779549,1.619997255,59.74388795,69.95728435,NaN,NaN,NaN,NaN
2025-03-09T21:46:00-04:00,5747,5748.75,5747,5748.75,5747.505397,5743.54434,5741.995506,5745.75,5751.142124,5740.357876,103,0.012732343,1.635912684,1.623180341,66.00869214,69.94290108,NaN,NaN,NaN,NaN
2025-03-09T21:47:00-04:00,5748.75,5749.5,5748.5,5749.25,5747.854318,5743.757043,5742.227809,5746.1625,5751.293959,5741.031041,74,0.047320829,1.682331377,1.635010548,67.56196192,69.63599585,NaN,NaN,NaN,NaN
2025-03-09T21:48:00-04:00,5749.25,5749.25,5747,5747.75,5747.833454,5743.95322,5742.398245,5746.5,5751.088028,5741.911972,230,-0.044112989,1.579869311,1.6239823,58.87067704,68.54229084,NaN,NaN,NaN,NaN
2025-03-09T21:49:00-04:00,5747.5,5747.5,5745,5745.75,5747.416763,5744.07989,5742.491164,5746.75,5750.531534,5742.968466,314,-0.241550324,1.322044396,1.56359472,49.69179413,66.68973719,NaN,NaN,NaN,NaN
2025-03-09T21:50:00-04:00,5745.75,5746,5745.25,5745.75,5747.083411,5744.148466,5742.589694,5746.9125,5750.196077,5743.628923,103,-0.366892747,1.104978786,1.471871533,49.69179413,64.78625227,NaN,NaN,NaN,NaN
2025-03-09T21:51:00-04:00,5746,5747,5745.25,5745.75,5746.816729,5744.250306,5742.684705,5747.0375,5749.919665,5744.155335,128,-0.439640598,0.922320786,1.361961383,49.69179413,63.62486751,NaN,NaN,NaN,NaN
2025-03-09T21:52:00-04:00,5746,5746.75,5745.75,5746.75,5746.803383,5744.339581,5742.79418,5747.175,5749.705316,5744.644684,54,-0.410789933,0.848473967,1.2592639,54.15556111,62.52709206,NaN,NaN,NaN,NaN
2025-03-09T21:53:00-04:00,5746.75,5748,5746.5,5747.5,5746.942706,5744.47031,5742.926531,5747.275,5749.687986,5744.862014,151,-0.334789828,0.840776615,1.175566443,57.22130693,61.42726067,NaN,NaN,NaN,NaN
2025-03-09T21:54:00-04:00,5747.5,5749.25,5747.5,5749,5747.354165,5744.641013,5743.089869,5747.4125,5749.888762,5744.936238,115,-0.184595119,0.944822545,1.129417663,62.60713954,60.61074041,NaN,NaN,NaN,NaN
2025-03-09T21:55:00-04:00,5748.75,5749.75,5748.5,5748.5,5747.583332,5744.823477,5743.283088,5747.5,5750,5745,222,-0.12298472,0.975686763,1.098671483,59.89997049,59.37372667,NaN,NaN,NaN,NaN
2025-03-09T21:56:00-04:00,5748.5,5749.5,5748.5,5749.25,5747.916666,5744.990496,5743.469406,5747.6125,5750.212861,5745.012139,120,-0.040074584,1.048578253,1.088652837,62.51808833,58.32372134,NaN,NaN,NaN,NaN
2025-03-09T21:57:00-04:00,5749,5750.75,5748.25,5750.5,5748.433332,5745.196192,5743.640142,5747.85,5750.590438,5745.109562,192,0.083839698,1.19345246,1.109612762,66.44973017,58.77481486,NaN,NaN,NaN,NaN
2025-03-09T21:58:00-04:00,5750.25,5750.75,5749.5,5750.5,5748.846666,5745.394543,5743.849422,5748.0375,5750.958437,5745.116563,89,0.146995627,1.293357296,1.146361669,66.44973017,59.3258663,NaN,NaN,NaN,NaN
2025-03-09T21:59:00-04:00,5750.25,5752.5,5750,5752,5749.477333,5745.648309,5744.069086,5748.25,5751.637477,5744.862523,312,0.264150121,1.47654932,1.212399199,70.72359321,60.11013096,NaN,NaN,NaN,NaN
2025-03-09T22:00:00-04:00,5751.75,5752.25,5749.75,5751.75,5749.931866,5745.884084,5744.271976,5748.425,5752.140172,5744.709828,282,0.296725474,1.583306042,1.286580567,69.14269354,60.3339882,NaN,NaN,NaN,NaN
2025-03-09T22:01:00-04:00,5751.75,5752.25,5751.5,5752.25,5750.395493,5746.111438,5744.530119,5748.5625,5752.614891,5744.510109,111,0.321767557,1.688790014,1.367022457,70.56008939,60.54814016,NaN,NaN,NaN,NaN
2025-03-09T22:02:00-04:00,5752,5753,5751.5,5752.5,5750.816394,5746.357458,5744.779044,5748.7125,5753.100766,5744.324234,232,0.324087396,1.772131702,1.448044306,71.27066997,61.43385395,NaN,NaN,NaN,NaN
2025-03-09T22:03:00-04:00,5752.5,5752.5,5751.75,5752.25,5751.103116,5746.576834,5745.028006,5748.975,5753.546378,5744.403622,82,0.27939627,1.797289643,1.517893373,69.46504379,62.84622892,NaN,NaN,NaN,NaN
2025-03-09T22:04:00-04:00,5752.25,5752.25,5750.75,5751,5751.082492,5746.779448,5745.232363,5749.1875,5753.720366,5744.654634,139,0.143127899,1.696803247,1.553675348,61.12631409,63.66298035,NaN,NaN,NaN,NaN
2025-03-09T22:05:00-04:00,5751,5751,5749.25,5749.25,5750.715994,5746.930182,5745.37585,5749.3,5753.720407,5744.879593,210,-0.075630949,1.459136661,1.534767611,51.75868776,63.81061561,NaN,NaN,NaN,NaN
2025-03-09T22:06:00-04:00,5749.25,5749.75,5748.75,5749.75,5750.522795,5747.030889,5745.496356,5749.35,5753.767013,5744.932987,100,-0.19086341,1.296188348,1.487051758,53.93102161,63.79457707,NaN,NaN,NaN,NaN
2025-03-09T22:07:00-04:00,5749.75,5750.5,5749,5749.5,5750.318236,5747.154786,5745.621486,5749.3625,5753.779725,5744.945275,82,-0.282595091,1.133807894,1.416402985,52.65430063,63.46836234,NaN,NaN,NaN,NaN
2025-03-09T22:08:00-04:00,5749.25,5749.25,5748.5,5748.5,5749.954589,5747.229615,5745.72429,5749.4,5753.774357,5745.025643,107,-0.40200737,0.913893773,1.315901143,47.78167147,62.40940033,NaN,NaN,NaN,NaN
2025-03-09T22:09:00-04:00,5749,5749.25,5748.5,5749,5749.763671,5747.301772,5745.823422,5749.5625,5753.611805,5745.513195,45,-0.43586677,0.771067681,1.206934451,50.26016908,61.72084309,NaN,NaN,NaN,NaN
2025-03-09T22:10:00-04:00,5749.25,5749.75,5748.75,5748.75,5749.560937,5747.389209,5745.927943,5749.7125,5753.39107,5746.03393,89,-0.461198136,0.63043678,1.091634917,49.00765069,60.75581183,NaN,NaN,NaN,NaN
2025-03-09T22:11:00-04:00,5748.5,5749,5748.5,5749,5749.44875,5747.446737,5746.019802,5749.875,5753.097964,5746.652036,31,-0.446896389,0.533014431,0.979910819,50.3403988,59.6051453,NaN,NaN,NaN,NaN
2025-03-09T22:12:00-04:00,5749,5749.25,5748.75,5749,5749.359,5747.511139,5746.117309,5749.9875,5752.909293,5747.065707,47,-0.423438943,0.45061214,0.874051083,50.3403988,58.45447877,NaN,NaN,NaN,NaN
2025-03-09T22:13:00-04:00,5749,5749.5,5748.5,5749.5,5749.3872,5747.58217,5746.202405,5750.0875,5752.790623,5747.384377,112,-0.362598627,0.4208028,0.783401427,53.17886886,57.20128418,NaN,NaN,NaN,NaN
2025-03-09T22:14:00-04:00,5749.25,5750.5,5749.25,5750.25,5749.55976,5747.686378,5746.311248,5750.15,5752.807066,5747.492934,110,-0.264735949,0.45248149,0.717217439,57.13657799,56.3437045,NaN,NaN,NaN,NaN
2025-03-09T22:15:00-04:00,5750,5750,5748.75,5748.75,5749.397808,5747.769007,5746.398346,5750.1625,5752.790593,5747.534407,110,-0.291784853,0.352486373,0.644271226,48.33640864,54.75629873,NaN,NaN,NaN,NaN
2025-03-09T22:16:00-04:00,5748.5,5750.75,5748.25,5750,5749.518246,5747.875471,5746.464477,5750.2,5752.796151,5747.603849,203,-0.219544356,0.369840781,0.589385137,54.6103071,53.56627281,NaN,NaN,NaN,NaN
2025-03-09T22:17:00-04:00,5750,5751,5749.75,5750.5,5749.714597,5747.987062,5746.581817,5750.2,5752.796151,5747.603849,110,-0.136221014,0.41910887,0.555329884,56.86667792,52.66638953,NaN,NaN,NaN,NaN
2025-03-09T22:18:00-04:00,5750.5,5750.75,5750.25,5750.5,5749.871678,5748.085738,5746.712823,5750.2,5752.796151,5747.603849,64,-0.081917463,0.452933055,0.534850518,56.86667792,52.36212981,NaN,NaN,NaN,NaN
2025-03-09T22:19:00-04:00,5750.25,5751,5749.75,5751,5750.097342,5748.189819,5746.821294,5750.15,5752.641987,5747.658013,96,-0.016554099,0.514157894,0.530711993,59.21789248,52.89493014,NaN,NaN,NaN,NaN
2025-03-09T22:20:00-04:00,5751.25,5751.25,5750.5,5750.75,5750.227874,5748.299111,5746.952676,5750.1,5752.5,5747.7,83,0.004489369,0.536323704,0.531834335,57.5293065,53.15195049,NaN,NaN,NaN,NaN
2025-03-09T22:21:00-04:00,5750.25,5751,5750.25,5750.5,5750.282299,5748.395571,5747.070438,5750.0125,5752.21179,5747.81321,34,-0.003359382,0.527635108,0.53099449,55.8153164,53.37773733,NaN,NaN,NaN,NaN
2025-03-09T22:22:00-04:00,5750.5,5751.5,5750.5,5751.5,5750.525839,5748.506444,5747.192922,5749.9625,5751.970453,5747.954547,42,0.050873966,0.594586948,0.543712981,60.84100301,54.31054673,NaN,NaN,NaN,NaN
2025-03-09T22:23:00-04:00,5751.75,5752.25,5751.5,5751.75,5750.770671,5748.640142,5747.346747,5749.9375,5751.840622,5748.034378,109,0.093196969,0.660209193,0.567012224,62.00453963,55.14943034,NaN,NaN,NaN,NaN
2025-03-09T22:24:00-04:00,5751.75,5752,5751.25,5751.75,5750.966537,5748.760137,5747.486148,5749.975,5751.98684,5747.96316,88,0.109669326,0.704098882,0.594429555,62.00453963,56.07777955,NaN,NaN,NaN,NaN
2025-03-09T22:25:00-04:00,5751.5,5752,5751.25,5751.25,5751.02323,5748.875847,5747.620572,5750.075,5752.131089,5748.018911,59,0.076916701,0.690575431,0.613658731,58.0066944,56.62537209,NaN,NaN,NaN,NaN
2025-03-09T22:26:00-04:00,5751.25,5751.25,5749.75,5749.75,5750.768584,5748.960638,5747.696623,5750.075,5752.131089,5748.018911,90,-0.048965216,0.55245221,0.601417426,48.00649943,56.45866499,NaN,NaN,NaN,NaN
2025-03-09T22:27:00-04:00,5750,5750.25,5749.75,5750,5750.614867,5749.006686,5747.769958,5750.1,5752.139608,5748.060392,61,-0.114827318,0.457883279,0.572710597,49.56705108,56.20067801,NaN,NaN,NaN,NaN
2025-03-09T22:28:00-04:00,5750,5750.25,5748.25,5749.25,5750.341894,5749.05109,5747.787102,5750.1375,5752.083489,5748.191511,158,-0.20317351,0.318743709,0.521917219,45.18544261,55.34702548,NaN,NaN,NaN,NaN
2025-03-09T22:29:00-04:00,5749.25,5749.5,5749.25,5749.5,5750.173515,5749.067123,5747.839348,5750.1625,5752.061677,5748.263323,51,-0.236700305,0.226041839,0.462742143,46.87134616,55.24237816,NaN,NaN,NaN,NaN
2025-03-09T22:30:00-04:00,5749.25,5749.25,5748,5748.5,5749.838812,5749.073654,5747.845086,5750.15,5752.089072,5748.210928,88,-0.313342424,0.071064113,0.384406537,41.38788556,54.29791948,NaN,NaN,NaN,NaN
2025-03-09T22:31:00-04:00,5748.75,5750.5,5748.75,5750,5749.87105,5749.124595,5747.877404,5750.2,5752.068154,5748.331846,147,-0.252732358,0.06849109,0.321223448,50.70400198,53.85772834,NaN,NaN,NaN,NaN
2025-03-09T22:32:00-04:00,5749.75,5750,5748.75,5749.5,5749.79684,5749.15586,5747.908568,5750.225,5752.040902,5748.409098,124,-0.236331859,0.025808624,0.262140483,47.96712882,53.22204626,NaN,NaN,NaN,NaN
2025-03-09T22:33:00-04:00,5749.75,5751.25,5749.75,5750.25,5749.887472,5749.23065,5747.974334,5750.2625,5752.047682,5748.477318,70,-0.168190075,0.051902889,0.220092964,52.14023059,52.71649899,NaN,NaN,NaN,NaN
2025-03-09T22:34:00-04:00,5750.5,5752.25,5750.25,5752,5750.309977,5749.338484,5748.055608,5750.35,5752.289072,5748.410928,142,-0.006988957,0.211356768,0.218345725,60.16769044,52.90495498,NaN,NaN,NaN,NaN
2025-03-09T22:35:00-04:00,5752,5753.5,5751.75,5753.5,5750.947982,5749.48711,5748.18755,5750.5875,5752.825105,5748.349895,275,0.188151033,0.453534517,0.265383483,65.50797209,53.59728753,NaN,NaN,NaN,NaN
2025-03-09T22:36:00-04:00,5753,5753.5,5752.75,5753.25,5751.408386,5749.630427,5748.350495,5750.75,5753.25,5748.25,218,0.282223944,0.618163413,0.335939469,63.96865072,53.82069094,NaN,NaN,NaN,NaN
2025-03-09T22:37:00-04:00,5753.25,5755.25,5753,5753.75,5751.876708,5749.831126,5748.516549,5750.9125,5753.728858,5748.096142,518,0.355238512,0.77998761,0.424749097,65.70440469,54.08496701,NaN,NaN,NaN,NaN
2025-03-09T22:38:00-04:00,5753.75,5754.5,5753.5,5754.25,5752.351367,5749.997872,5748.694529,5751.1,5754.259905,5747.940095,188,0.410416915,0.937770241,0.527353326,67.39587684,54.47006253,NaN,NaN,NaN,NaN
2025-03-09T22:39:00-04:00,5754,5754.5,5754,5754.5,5752.781093,5750.158662,5748.88401,5751.275,5754.763911,5747.786089,97,0.434633572,1.070645291,0.636011719,68.23934869,55.20096641,NaN,NaN,NaN,NaN
2025-03-09T22:40:00-04:00,5754.5,5755,5754.25,5754.75,5753.174875,5750.331567,5749.075653,5751.475,5755.266108,5747.683892,148,0.437183912,1.182491609,0.745307697,69.10021981,56.70766072,NaN,NaN,NaN,NaN
2025-03-09T22:41:00-04:00,5754.75,5754.75,5753.75,5754,5753.3399,5750.489368,5749.242594,5751.65,5755.565993,5747.734007,180,0.361206437,1.196815743,0.835609306,63.53635022,57.7054678,NaN,NaN,NaN,NaN
2025-03-09T22:42:00-04:00,5754.25,5754.25,5753,5753.25,5753.32192,5750.623677,5749.376787,5751.7375,5755.713915,5747.761085,170,0.239168851,1.13457037,0.895401519,58.46656269,58.65411924,NaN,NaN,NaN,NaN
2025-03-09T22:43:00-04:00,5753.25,5753.5,5752.75,5753,5753.257536,5750.726402,5749.497259,5751.8,5755.814349,5747.785651,111,0.126022809,1.05293003,0.926907221,56.83849123,59.36605817,NaN,NaN,NaN,NaN
2025-03-09T22:44:00-04:00,5752.75,5753,5752.25,5752.5,5753.106029,5750.807602,5749.595571,5751.8375,5755.863276,5747.811724,81,0.00813947,0.937081558,0.928942089,53.62241069,60.23995282,NaN,NaN,NaN,NaN
2025-03-09T22:45:00-04:00,5752.5,5752.5,5750.5,5750.75,5752.634823,5750.868045,5749.627872,5751.8125,5755.858717,5747.766283,273,-0.186324107,0.696036955,0.882361062,44.19647029,59.77512913,NaN,NaN,NaN,NaN
2025-03-09T22:46:00-04:00,5750.75,5753.25,5750.75,5752,5752.507858,5750.953115,5749.667948,5751.925,5755.859145,5747.990855,245,-0.22671493,0.598967399,0.825682329,50.84334274,59.98057298,NaN,NaN,NaN,NaN
2025-03-09T22:47:00-04:00,5751.75,5752.75,5751.5,5752.25,5752.456287,5751.017289,5749.733378,5752.0375,5755.872454,5748.202546,180,-0.231719516,0.536032934,0.76775245,52.07290758,59.97576419,NaN,NaN,NaN,NaN
2025-03-09T22:48:00-04:00,5752.25,5752.25,5751.75,5751.75,5752.315029,5751.061315,5749.8054,5752.1625,5755.782842,5748.542158,32,-0.261617458,0.440730628,0.702348086,49.410916,59.20742316,NaN,NaN,NaN,NaN
2025-03-09T22:49:00-04:00,5751.75,5752,5751.75,5752,5752.252023,5751.094839,5749.87485,5752.2875,5755.698053,5748.876947,51,-0.257091247,0.380984027,0.638075274,50.7661471,58.15443566,NaN,NaN,NaN,NaN
2025-03-09T22:50:00-04:00,5752.25,5752.75,5751.5,5752.75,5752.351619,5751.153952,5749.932891,5752.5,5755.436835,5749.563165,162,-0.19873112,0.389661374,0.588392494,54.68787048,57.49152279,NaN,NaN,NaN,NaN
2025-03-09T22:51:00-04:00,5752.5,5753,5752,5752.25,5752.331295,5751.219882,5750.006717,5752.6125,5755.321167,5749.903833,76,-0.189007404,0.352133239,0.541140643,51.72954976,56.49331887,NaN,NaN,NaN,NaN
2025-03-09T22:52:00-04:00,5752,5754,5752,5753.5,5752.565036,5751.319172,5750.077905,5752.8125,5755.135618,5750.489382,245,-0.098166082,0.41843304,0.516599122,57.86593105,55.81260845,NaN,NaN,NaN,NaN
2025-03-09T22:53:00-04:00,5753.75,5754,5753.75,5754,5752.852029,5751.414916,5750.209052,5753,5755.05548,5750.94452,53,-0.008883377,0.505494901,0.514378278,60.05346487,55.22790246,NaN,NaN,NaN,NaN
2025-03-09T22:54:00-04:00,5754.25,5754.25,5753.75,5754.25,5753.131623,5751.516169,5750.335514,5753.1125,5755.182977,5751.042023,58,0.058807901,0.587888155,0.529080253,61.13984203,54.65930405,NaN,NaN,NaN,NaN
2025-03-09T22:55:00-04:00,5754.25,5754.25,5753.5,5753.75,5753.255298,5751.613806,5750.448532,5753.125,5755.207667,5751.042333,64,0.06142032,0.605855654,0.544435333,57.75671229,54.24647277,NaN,NaN,NaN,NaN
2025-03-09T22:56:00-04:00,5753.5,5753.75,5753.5,5753.5,5753.304239,5751.690099,5750.557513,5753.1375,5755.22601,5751.04899,27,0.03892005,0.593085396,0.554165346,56.08561956,54.07640541,NaN,NaN,NaN,NaN
2025-03-09T22:57:00-04:00,5753.5,5753.5,5751.5,5751.5,5752.943391,5751.754738,5750.591173,5753.025,5755.209605,5750.840395,142,-0.109910484,0.416777241,0.526687725,44.89465759,53.22327443,NaN,NaN,NaN,NaN
2025-03-09T22:58:00-04:00,5751.75,5752.25,5751.25,5752.25,5752.804713,5751.772426,5750.614702,5752.925,5755.058659,5750.791341,73,-0.154371354,0.333723533,0.488094887,49.00396175,52.89338522,NaN,NaN,NaN,NaN
2025-03-09T22:59:00-04:00,5752.25,5752.5,5752.25,5752.25,5752.69377,5751.798411,5750.673106,5752.8125,5754.836574,5750.788426,19,-0.178596032,0.264849847,0.443445879,49.00396175,53.23677747,NaN,NaN,NaN,NaN
2025-03-09T23:00:00-04:00,5752.25,5753,5751.5,5752.5,5752.655016,5751.841325,5750.702638,5752.7,5754.520714,5750.879286,75,-0.172505687,0.227813769,0.400319457,50.43290877,53.20746076,NaN,NaN,NaN,NaN
2025-03-09T23:01:00-04:00,5752.5,5753.25,5752,5753,5752.724013,5751.891634,5750.748972,5752.65,5754.377715,5750.922285,88,-0.131386148,0.236086771,0.36747292,53.2541329,53.29183399,NaN,NaN,NaN,NaN
2025-03-09T23:02:00-04:00,5752.75,5753.25,5752.5,5753.25,5752.82921,5751.940147,5750.811509,5752.65,5754.377715,5750.922285,100,-0.086121503,0.25982104,0.345942544,54.64418729,53.66563909,NaN,NaN,NaN,NaN
