time,open,high,low,close,Volume
2025-03-10T01:49:00-04:00,5744.75,5745,5742.75,5743,279
2025-03-10T01:50:00-04:00,5743,5743.75,5741.5,5742.75,438
2025-03-10T01:51:00-04:00,5742.75,5743.25,5741.25,5741.75,223
2025-03-10T01:52:00-04:00,5741.75,5742.5,5741.25,5742,249
2025-03-10T01:53:00-04:00,5742,5742.75,5741.75,5742.75,105
2025-03-10T01:54:00-04:00,5742.75,5743,5742,5742.75,118
2025-03-10T01:55:00-04:00,5742.75,5743,5742,5742.5,105
2025-03-10T01:56:00-04:00,5742.5,5742.75,5741.75,5742.25,93
2025-03-10T01:57:00-04:00,5742.25,5743.5,5742,5743,121
2025-03-10T01:58:00-04:00,5743,5743.75,5742.5,5743,101
2025-03-10T01:59:00-04:00,5743,5743.75,5743,5743.5,84
2025-03-10T02:00:00-04:00,5743.75,5745.5,5743.75,5745,218
2025-03-10T02:01:00-04:00,5745,5746.25,5745,5745.75,176
2025-03-10T02:02:00-04:00,5746,5746.75,5745.75,5746.5,137
2025-03-10T02:03:00-04:00,5746.75,5746.75,5746.25,5746.25,131
2025-03-10T02:04:00-04:00,5746,5747.75,5745.75,5747.75,273
2025-03-10T02:05:00-04:00,5747.75,5749,5747.75,5748.25,167
2025-03-10T02:06:00-04:00,5748.5,5749.25,5748.25,5748.25,140
2025-03-10T02:07:00-04:00,5748.25,5748.5,5747.75,5747.75,128
2025-03-10T02:08:00-04:00,5748,5749,5747.5,5747.5,113
2025-03-10T02:09:00-04:00,5747.5,5748.25,5747,5748,126
2025-03-10T02:10:00-04:00,5747.75,5748.5,5747.75,5748,171
2025-03-10T02:11:00-04:00,5748,5748.75,5747.25,5747.75,195
2025-03-10T02:12:00-04:00,5747.75,5748.75,5747.75,5748.5,87
2025-03-10T02:13:00-04:00,5748.5,5749.5,5748.5,5748.75,88
2025-03-10T02:14:00-04:00,5748.5,5749,5748.5,5749,29
2025-03-10T02:15:00-04:00,5749,5749.5,5748.75,5749.25,51
2025-03-10T02:16:00-04:00,5749.5,5751.25,5749.5,5751.25,241
2025-03-10T02:17:00-04:00,5751.25,5751.25,5750.5,5750.5,71
2025-03-10T02:18:00-04:00,5751,5751.5,5751,5751,45
2025-03-10T02:19:00-04:00,5751.25,5751.75,5750.75,5750.75,80
2025-03-10T02:20:00-04:00,5750.75,5750.75,5749.25,5749.25,122
2025-03-10T02:21:00-04:00,5749.5,5750.5,5749.5,5750.25,93
2025-03-10T02:22:00-04:00,5750.25,5752,5750.25,5751.75,98
2025-03-10T02:23:00-04:00,5751.5,5751.75,5750.75,5751.25,78
2025-03-10T02:24:00-04:00,5751,5751,5749,5749.75,131
2025-03-10T02:25:00-04:00,5749.5,5750.75,5749.25,5750.5,101
2025-03-10T02:26:00-04:00,5750.5,5750.5,5748.75,5749,143
2025-03-10T02:27:00-04:00,5749,5749.5,5748.25,5748.5,71
2025-03-10T02:28:00-04:00,5748.75,5749,5748.25,5749,58
2025-03-10T02:29:00-04:00,5749.25,5749.25,5748.75,5749.25,112
2025-03-10T02:30:00-04:00,5749.25,5750,5747.25,5748.5,534
2025-03-10T02:31:00-04:00,5748.5,5749,5748.25,5748.75,67
2025-03-10T02:32:00-04:00,5748.5,5748.75,5748.25,5748.75,30
2025-03-10T02:33:00-04:00,5748.5,5749.5,5748,5749.5,83
2025-03-10T02:34:00-04:00,5749.5,5751,5749.25,5750.25,146
2025-03-10T02:35:00-04:00,5750.25,5751.5,5750,5750.25,127
2025-03-10T02:36:00-04:00,5750.5,5751,5749.5,5750,186
2025-03-10T02:37:00-04:00,5750,5750.75,5750,5750,86
2025-03-10T02:38:00-04:00,5750,5750.25,5748.75,5749.75,95
2025-03-10T02:39:00-04:00,5749.5,5749.5,5749,5749.5,112
2025-03-10T02:40:00-04:00,5749.25,5749.5,5749,5749.5,56
2025-03-10T02:41:00-04:00,5749.5,5750.25,5748.5,5748.5,81
2025-03-10T02:42:00-04:00,5748.25,5748.5,5747.75,5748.5,119
2025-03-10T02:43:00-04:00,5748.5,5748.5,5747,5748,113
2025-03-10T02:44:00-04:00,5748,5749.25,5748,5749.25,78
2025-03-10T02:45:00-04:00,5749.25,5750,5749,5749.25,81
2025-03-10T02:46:00-04:00,5749,5749.75,5749,5749.5,64
2025-03-10T02:47:00-04:00,5749.75,5750.25,5748.75,5748.75,107
2025-03-10T02:48:00-04:00,5748.75,5748.75,5748.25,5748.25,57
2025-03-10T02:49:00-04:00,5748,5748,5747.25,5747.5,70
2025-03-10T02:50:00-04:00,5747.75,5748.75,5747,5748,128
2025-03-10T02:51:00-04:00,5748.25,5749.75,5748,5749.75,128
2025-03-10T02:52:00-04:00,5750,5750.25,5749,5749,61
2025-03-10T02:53:00-04:00,5749.25,5749.75,5749.25,5749.5,29
2025-03-10T02:54:00-04:00,5749.5,5749.5,5748.5,5749.25,63
2025-03-10T02:55:00-04:00,5749,5749.25,5748.25,5748.75,95
2025-03-10T02:56:00-04:00,5748.75,5748.75,5747.5,5748,106
2025-03-10T02:57:00-04:00,5748,5748,5747.75,5747.75,59
2025-03-10T02:58:00-04:00,5747.75,5747.75,5747.5,5747.75,41
2025-03-10T02:59:00-04:00,5747.75,5748.25,5747,5748.25,96
2025-03-10T03:00:00-04:00,5748,5750,5747.75,5749,698
2025-03-10T03:01:00-04:00,5749.25,5751,5749.25,5750.75,185
2025-03-10T03:02:00-04:00,5750.75,5751.75,5750.5,5751.5,188
2025-03-10T03:03:00-04:00,5751.25,5752.5,5751,5752.25,185
2025-03-10T03:04:00-04:00,5752.25,5753.5,5752,5752.75,227
2025-03-10T03:05:00-04:00,5752.75,5753.25,5752.5,5753,113
2025-03-10T03:06:00-04:00,5753,5754,5752.5,5752.5,245
2025-03-10T03:07:00-04:00,5752.25,5752.5,5751.25,5751.5,143
2025-03-10T03:08:00-04:00,5751.25,5751.75,5750,5750,169
2025-03-10T03:09:00-04:00,5750,5751.25,5750,5751.25,116
2025-03-10T03:10:00-04:00,5751.25,5752,5750.75,5751.75,69
2025-03-10T03:11:00-04:00,5752.25,5752.25,5750.5,5751,180
2025-03-10T03:12:00-04:00,5750.75,5751,5749.5,5749.5,109
2025-03-10T03:13:00-04:00,5749.5,5750.75,5749,5749.75,225
2025-03-10T03:14:00-04:00,5749.5,5749.75,5748.25,5749.5,159
2025-03-10T03:15:00-04:00,5749.75,5749.75,5748.25,5748.25,80
2025-03-10T03:16:00-04:00,5748.25,5748.25,5747,5747.25,150
2025-03-10T03:17:00-04:00,5747,5747.5,5745.5,5746.75,286
2025-03-10T03:18:00-04:00,5747,5748.5,5746.25,5747.75,390
2025-03-10T03:19:00-04:00,5747.75,5749.5,5746.75,5747,312
2025-03-10T03:20:00-04:00,5747,5747,5743.25,5743.75,442
2025-03-10T03:21:00-04:00,5744,5744,5742.75,5743.5,279
2025-03-10T03:22:00-04:00,5743.25,5743.5,5742.25,5743.25,198
2025-03-10T03:23:00-04:00,5743.5,5744,5742.75,5743,159
2025-03-10T03:24:00-04:00,5743,5743.5,5743,5743.5,126
2025-03-10T03:25:00-04:00,5743.25,5743.5,5742.25,5742.75,232
2025-03-10T03:26:00-04:00,5743,5744,5742.5,5744,113
2025-03-10T03:27:00-04:00,5744,5744.25,5743.25,5743.75,91
2025-03-10T03:28:00-04:00,5743.75,5745.25,5743.25,5745.25,139
2025-03-10T03:29:00-04:00,5745,5745.25,5743.75,5744.25,86
2025-03-10T03:30:00-04:00,5744,5744.75,5742.75,5743.25,223
2025-03-10T03:31:00-04:00,5743.25,5743.5,5742.25,5743,189
2025-03-10T03:32:00-04:00,5743,5745.5,5743,5745,148
2025-03-10T03:33:00-04:00,5745,5745.25,5743.25,5745,147
2025-03-10T03:34:00-04:00,5745.25,5746.75,5745.25,5746.75,145
2025-03-10T03:35:00-04:00,5746.5,5748,5745.75,5748,243
2025-03-10T03:36:00-04:00,5748.25,5749.5,5748.25,5748.75,322
2025-03-10T03:37:00-04:00,5749,5750.5,5748.5,5750.5,228
2025-03-10T03:38:00-04:00,5750.5,5750.75,5749.5,5749.75,191
2025-03-10T03:39:00-04:00,5750,5750.25,5746.75,5748,542
2025-03-10T03:40:00-04:00,5748,5749.25,5748,5749,119
2025-03-10T03:41:00-04:00,5749,5749.5,5747.5,5747.75,140
2025-03-10T03:42:00-04:00,5748,5749,5747.75,5748.5,139
2025-03-10T03:43:00-04:00,5748.5,5749,5748,5749,63
2025-03-10T03:44:00-04:00,5749.25,5749.75,5748.75,5748.75,68
2025-03-10T03:45:00-04:00,5748.5,5748.5,5746,5747.25,210
2025-03-10T03:46:00-04:00,5747.5,5747.75,5746,5746.75,150
2025-03-10T03:47:00-04:00,5747,5747,5745,5745,102
2025-03-10T03:48:00-04:00,5745.25,5745.75,5744.25,5744.75,160
2025-03-10T03:49:00-04:00,5744.75,5745.25,5744.5,5744.5,126
2025-03-10T03:50:00-04:00,5745,5745.5,5744.25,5744.25,194
2025-03-10T03:51:00-04:00,5744.5,5744.5,5743.75,5744,142
2025-03-10T03:52:00-04:00,5744.25,5744.5,5743.75,5744,109
2025-03-10T03:53:00-04:00,5744.25,5746.25,5744.25,5746,226
2025-03-10T03:54:00-04:00,5746,5746.5,5745.75,5746.5,134
2025-03-10T03:55:00-04:00,5746.5,5746.5,5743.5,5744.25,217
2025-03-10T03:56:00-04:00,5744.25,5744.25,5743,5743.25,160
2025-03-10T03:57:00-04:00,5743.25,5745.25,5743.25,5745.25,230
2025-03-10T03:58:00-04:00,5745.5,5746.5,5745.5,5746,224
2025-03-10T03:59:00-04:00,5746.25,5746.5,5742.5,5743.25,240
2025-03-10T04:00:00-04:00,5743.5,5746.5,5742.75,5746.5,1727
2025-03-10T04:01:00-04:00,5746.75,5748.25,5745.25,5745.25,589
2025-03-10T04:02:00-04:00,5745.25,5745.25,5742.5,5744.5,635
2025-03-10T04:03:00-04:00,5744.5,5744.5,5741.5,5741.75,572
2025-03-10T04:04:00-04:00,5741.75,5742.5,5737,5737,1117
2025-03-10T04:05:00-04:00,5737,5737.75,5734,5735.25,1283
2025-03-10T04:06:00-04:00,5735.25,5738.25,5735.25,5737.25,663
2025-03-10T04:07:00-04:00,5737.5,5739.5,5737,5737.25,537
2025-03-10T04:08:00-04:00,5737,5738,5735.25,5735.5,563
2025-03-10T04:09:00-04:00,5735.75,5736.5,5732.75,5734,515
2025-03-10T04:10:00-04:00,5734,5735,5733,5733.75,425
2025-03-10T04:11:00-04:00,5733.75,5733.75,5731.5,5732.75,957
2025-03-10T04:12:00-04:00,5733,5735.75,5733,5735.75,469
2025-03-10T04:13:00-04:00,5735.75,5736.5,5732,5732.25,845
2025-03-10T04:14:00-04:00,5732,5732,5729.25,5729.75,661
2025-03-10T04:15:00-04:00,5730,5732.75,5729.25,5730,594
2025-03-10T04:16:00-04:00,5730.25,5730.25,5728,5728.75,675
2025-03-10T04:17:00-04:00,5728.75,5729.75,5725,5725.5,902
2025-03-10T04:18:00-04:00,5725.5,5728.25,5725,5726.75,715
2025-03-10T04:19:00-04:00,5726.75,5728.75,5725.75,5728,488
2025-03-10T04:20:00-04:00,5728,5731,5727.75,5731,584
2025-03-10T04:21:00-04:00,5731.25,5733,5729.5,5730,632
2025-03-10T04:22:00-04:00,5730,5730.75,5728.5,5729.5,416
2025-03-10T04:23:00-04:00,5729.5,5729.75,5727.5,5728.25,649
2025-03-10T04:24:00-04:00,5728.75,5731.25,5728,5729.75,429
2025-03-10T04:25:00-04:00,5730,5733,5730,5731.25,448
2025-03-10T04:26:00-04:00,5731,5733.75,5730.75,5732.75,386
2025-03-10T04:27:00-04:00,5732.75,5733.75,5730.75,5732.75,495
2025-03-10T04:28:00-04:00,5733,5734.5,5731.5,5732.5,374
2025-03-10T04:29:00-04:00,5732.25,5733.5,5731.25,5732.25,418
2025-03-10T04:30:00-04:00,5732.5,5733,5727.25,5727.75,471
2025-03-10T04:31:00-04:00,5727.75,5730,5727.75,5729.5,501
2025-03-10T04:32:00-04:00,5729.25,5730.5,5727.75,5727.75,413
2025-03-10T04:33:00-04:00,5728,5728.5,5725.25,5727.5,347
2025-03-10T04:34:00-04:00,5727.25,5727.5,5724.5,5725,461
2025-03-10T04:35:00-04:00,5725.25,5725.75,5722.5,5723,777
2025-03-10T04:36:00-04:00,5723.5,5724.5,5722.5,5723.25,695
2025-03-10T04:37:00-04:00,5723,5724,5722,5723.5,445
2025-03-10T04:38:00-04:00,5723.5,5724.5,5721.5,5721.5,544
2025-03-10T04:39:00-04:00,5721.5,5722.75,5721,5721.75,444
2025-03-10T04:40:00-04:00,5722,5726.25,5722,5725.25,669
2025-03-10T04:41:00-04:00,5725.25,5725.75,5723,5723.5,305
2025-03-10T04:42:00-04:00,5723.5,5724.5,5719,5719,751
2025-03-10T04:43:00-04:00,5719.25,5719.25,5715.5,5716.25,1212
2025-03-10T04:44:00-04:00,5716.5,5717.5,5714,5715.25,877
2025-03-10T04:45:00-04:00,5715,5716.5,5714.25,5714.25,669
2025-03-10T04:46:00-04:00,5714.25,5715,5711.25,5712.75,1054
2025-03-10T04:47:00-04:00,5712.75,5716,5712.75,5715.75,789
2025-03-10T04:48:00-04:00,5716,5717.5,5715.25,5716,614
2025-03-10T04:49:00-04:00,5715.75,5716.75,5715.25,5715.25,499
2025-03-10T04:50:00-04:00,5715.5,5719.25,5715.5,5718.5,609
2025-03-10T04:51:00-04:00,5718,5718.75,5716.25,5717.5,677
2025-03-10T04:52:00-04:00,5717.75,5719,5714,5714.75,1682
2025-03-10T04:53:00-04:00,5714.75,5714.75,5712.5,5712.75,425
2025-03-10T04:54:00-04:00,5712.5,5713,5708.5,5708.75,1146
2025-03-10T04:55:00-04:00,5708.5,5711,5703.25,5704.5,1978
2025-03-10T04:56:00-04:00,5704.5,5706.25,5703.75,5704.25,1223
2025-03-10T04:57:00-04:00,5704.25,5705.5,5703.25,5705,778
2025-03-10T04:58:00-04:00,5705.25,5705.5,5703,5705.25,803
2025-03-10T04:59:00-04:00,5705.25,5708.5,5705,5705.75,906
2025-03-10T05:00:00-04:00,5705.5,5706,5703,5705,933
2025-03-10T05:01:00-04:00,5705.25,5709.5,5705,5709.25,609
2025-03-10T05:02:00-04:00,5709,5710.75,5708.5,5710,685
2025-03-10T05:03:00-04:00,5710,5711,5708.25,5708.25,443
2025-03-10T05:04:00-04:00,5708,5709.25,5707.5,5708.25,336
2025-03-10T05:05:00-04:00,5708.5,5712,5708,5711.25,727
2025-03-10T05:06:00-04:00,5711.5,5715,5710.5,5714.75,598
2025-03-10T05:07:00-04:00,5715,5715.75,5713.5,5714,537
2025-03-10T05:08:00-04:00,5714,5714.5,5711.25,5712.25,491
2025-03-10T05:09:00-04:00,5712.5,5713,5711,5711,176
2025-03-10T05:10:00-04:00,5711.5,5711.75,5710,5711.5,335
2025-03-10T05:11:00-04:00,5711.25,5711.25,5707,5707,376
2025-03-10T05:12:00-04:00,5707,5708.75,5706.75,5708.25,386
2025-03-10T05:13:00-04:00,5708.25,5708.25,5705,5705.25,573
2025-03-10T05:14:00-04:00,5705.25,5706.75,5704.75,5706.5,287
2025-03-10T05:15:00-04:00,5706.25,5710.75,5706,5710,478
2025-03-10T05:16:00-04:00,5710.25,5711.75,5709.5,5711,268
2025-03-10T05:17:00-04:00,5711.5,5715,5711.25,5713.25,703
2025-03-10T05:18:00-04:00,5713.5,5718.25,5713.25,5717.75,959
2025-03-10T05:19:00-04:00,5717.5,5718,5715.75,5716.5,462
2025-03-10T05:20:00-04:00,5716.75,5717,5715,5716.75,457
2025-03-10T05:21:00-04:00,5716.5,5718.75,5716,5718,346
2025-03-10T05:22:00-04:00,5717.75,5720.25,5717.25,5719.25,689
2025-03-10T05:23:00-04:00,5719.5,5722,5718.25,5722,648
2025-03-10T05:24:00-04:00,5722,5722.75,5720.5,5721.5,625
2025-03-10T05:25:00-04:00,5721.5,5723.75,5720.75,5723,724
2025-03-10T05:26:00-04:00,5723,5723,5721.5,5722.25,372
2025-03-10T05:27:00-04:00,5722,5725,5720.25,5720.25,1061
2025-03-10T05:28:00-04:00,5720.25,5721.5,5719,5721.25,582
2025-03-10T05:29:00-04:00,5721,5721.5,5719.5,5720.75,235
2025-03-10T05:30:00-04:00,5720.75,5722.75,5720.5,5722,262
2025-03-10T05:31:00-04:00,5722.25,5724.25,5722,5723.5,324
2025-03-10T05:32:00-04:00,5723.5,5725,5723.25,5724.25,486
2025-03-10T05:33:00-04:00,5724.25,5725.75,5724,5725.5,460
2025-03-10T05:34:00-04:00,5725.75,5726.25,5723.5,5724.5,757
2025-03-10T05:35:00-04:00,5724.5,5726,5723.25,5725.5,252
2025-03-10T05:36:00-04:00,5725.25,5725.5,5724,5725.25,293
2025-03-10T05:37:00-04:00,5725.5,5725.5,5724.75,5725.5,219
2025-03-10T05:38:00-04:00,5725.75,5726,5723,5725.25,509
2025-03-10T05:39:00-04:00,5725.25,5725.5,5723.75,5724,321
2025-03-10T05:40:00-04:00,5724,5726,5723.75,5725.5,292
2025-03-10T05:41:00-04:00,5725.5,5725.5,5724.5,5724.5,191
2025-03-10T05:42:00-04:00,5724.5,5726.25,5724.25,5726,301
2025-03-10T05:43:00-04:00,5726,5731,5726,5730.25,1226
2025-03-10T05:44:00-04:00,5730.5,5730.5,5728.5,5728.5,514
2025-03-10T05:45:00-04:00,5728.5,5730,5727,5727.75,706
2025-03-10T05:46:00-04:00,5727.75,5730.75,5727.75,5730,421
2025-03-10T05:47:00-04:00,5729.75,5731.5,5728.75,5730.75,506
2025-03-10T05:48:00-04:00,5730.75,5731.5,5728.75,5729,573
2025-03-10T05:49:00-04:00,5729.25,5730,5728.5,5728.75,360
2025-03-10T05:50:00-04:00,5728.75,5730.25,5727.75,5729.5,327
2025-03-10T05:51:00-04:00,5729.25,5730.25,5728.5,5728.5,213
2025-03-10T05:52:00-04:00,5728.25,5728.5,5724.25,5724.75,709
2025-03-10T05:53:00-04:00,5724.75,5726.5,5722.75,5722.75,575
2025-03-10T05:54:00-04:00,5722.75,5722.75,5716.5,5717.25,1323
2025-03-10T05:55:00-04:00,5717.5,5722.25,5717.5,5722,546
2025-03-10T05:56:00-04:00,5722,5722,5716,5717.25,660
2025-03-10T05:57:00-04:00,5717.5,5717.75,5713.75,5717,681
2025-03-10T05:58:00-04:00,5717.25,5719.5,5717,5718.25,656
2025-03-10T05:59:00-04:00,5718.25,5719.5,5717,5718.5,581
2025-03-10T06:00:00-04:00,5719,5725,5719,5724.25,787
2025-03-10T06:01:00-04:00,5724.25,5725,5721.75,5722.5,438
2025-03-10T06:02:00-04:00,5722.25,5722.25,5719.75,5720.5,378
2025-03-10T06:03:00-04:00,5720.5,5721.25,5719,5721,363
2025-03-10T06:04:00-04:00,5721.5,5723.25,5720.75,5723.25,226
2025-03-10T06:05:00-04:00,5723.25,5723.5,5721.25,5721.75,218
2025-03-10T06:06:00-04:00,5721.5,5721.5,5717.75,5718.75,368
2025-03-10T06:07:00-04:00,5718.5,5720,5717.75,5719.25,250
2025-03-10T06:08:00-04:00,5719.25,5720,5716.75,5719.5,451
2025-03-10T06:09:00-04:00,5719.5,5720.5,5715,5716,580
2025-03-10T06:10:00-04:00,5715.75,5717.25,5714.5,5716.5,441
2025-03-10T06:11:00-04:00,5716.25,5718.75,5715.25,5718.75,319
2025-03-10T06:12:00-04:00,5718.75,5720.75,5717.75,5719,677
2025-03-10T06:13:00-04:00,5719,5719.25,5716.25,5716.75,225
2025-03-10T06:14:00-04:00,5716.5,5717.75,5716,5717.25,141
2025-03-10T06:15:00-04:00,5717.25,5718.25,5715,5715,581
2025-03-10T06:16:00-04:00,5714.75,5716.25,5714,5714.5,948
2025-03-10T06:17:00-04:00,5714.25,5717,5712.5,5716.5,2817
2025-03-10T06:18:00-04:00,5716.75,5717.5,5714,5715,377
2025-03-10T06:19:00-04:00,5715.25,5716.5,5715.25,5715.75,274
2025-03-10T06:20:00-04:00,5715.5,5717.75,5715,5716,241
2025-03-10T06:21:00-04:00,5716.5,5716.5,5714,5714.5,215
2025-03-10T06:22:00-04:00,5714.25,5715,5712.5,5713.5,488
2025-03-10T06:23:00-04:00,5713.5,5714.5,5711.75,5712.5,875
2025-03-10T06:24:00-04:00,5712.75,5713,5711.75,5712,281
2025-03-10T06:25:00-04:00,5712,5715.75,5712,5713.5,247
2025-03-10T06:26:00-04:00,5713.5,5715,5713,5714.5,278
2025-03-10T06:27:00-04:00,5714.5,5716.75,5714.25,5716,414
2025-03-10T06:28:00-04:00,5715.5,5716,5714.5,5715,232
2025-03-10T06:29:00-04:00,5715,5715.5,5713.5,5713.5,158
2025-03-10T06:30:00-04:00,5713.5,5717,5712.5,5716.75,500
2025-03-10T06:31:00-04:00,5716.75,5717.25,5715,5717,244
2025-03-10T06:32:00-04:00,5716.75,5718.75,5716.25,5716.75,274
2025-03-10T06:33:00-04:00,5716.5,5717.25,5715.75,5716.75,235
2025-03-10T06:34:00-04:00,5717,5717.5,5714.75,5715.5,318
2025-03-10T06:35:00-04:00,5715.5,5716.25,5714.25,5715.25,476
2025-03-10T06:36:00-04:00,5715.25,5715.25,5714,5714.75,200
2025-03-10T06:37:00-04:00,5714.75,5715.5,5714.5,5714.75,184
2025-03-10T06:38:00-04:00,5714.75,5715,5714.25,5714.5,124
2025-03-10T06:39:00-04:00,5714.75,5715,5712,5712,417
2025-03-10T06:40:00-04:00,5712.25,5713.25,5712,5712,264
2025-03-10T06:41:00-04:00,5711.75,5712.25,5709.75,5710.25,329
2025-03-10T06:42:00-04:00,5710.5,5710.5,5709.25,5710,313
2025-03-10T06:43:00-04:00,5710,5710.75,5707.75,5709,423
2025-03-10T06:44:00-04:00,5708.75,5709.25,5707.5,5709.25,382
2025-03-10T06:45:00-04:00,5709,5711.5,5708.75,5711,300
2025-03-10T06:46:00-04:00,5711,5711.5,5707.5,5708.5,616
2025-03-10T06:47:00-04:00,5708.75,5711.25,5708.75,5709,815
2025-03-10T06:48:00-04:00,5709,5709.75,5708.25,5709.25,200
2025-03-10T06:49:00-04:00,5709.25,5709.25,5706,5708.75,491
2025-03-10T06:50:00-04:00,5709,5710.5,5709,5709.5,621
2025-03-10T06:51:00-04:00,5709.75,5710.5,5709.5,5710,1144
2025-03-10T06:52:00-04:00,5710,5714.25,5710,5713.75,962
2025-03-10T06:53:00-04:00,5713.75,5714.25,5713,5713.5,332
2025-03-10T06:54:00-04:00,5713.5,5713.5,5711.25,5711.25,421
2025-03-10T06:55:00-04:00,5711.25,5711.25,5708.75,5710.25,258
2025-03-10T06:56:00-04:00,5710.25,5711.5,5709.75,5711.5,181
2025-03-10T06:57:00-04:00,5711.5,5712,5709.5,5709.75,152
2025-03-10T06:58:00-04:00,5709.5,5709.75,5708.25,5708.75,217
2025-03-10T06:59:00-04:00,5708.75,5709,5707.75,5709,291
2025-03-10T07:00:00-04:00,5709,5715.5,5708.75,5715.25,696
2025-03-10T07:01:00-04:00,5715.25,5715.5,5712.75,5714.5,467
2025-03-10T07:02:00-04:00,5714.5,5716.75,5713.75,5716.25,450
2025-03-10T07:03:00-04:00,5716.25,5716.5,5714.5,5716.25,323
2025-03-10T07:04:00-04:00,5716,5716,5705.25,5705.5,2507
2025-03-10T07:05:00-04:00,5706,5708.5,5703.5,5707.25,1243
2025-03-10T07:06:00-04:00,5707.25,5712.75,5707.25,5712.75,817
2025-03-10T07:07:00-04:00,5712.75,5714,5710.25,5713.5,487
2025-03-10T07:08:00-04:00,5713.5,5714.5,5712.25,5713.5,380
2025-03-10T07:09:00-04:00,5713.5,5714.25,5712.75,5714,368
2025-03-10T07:10:00-04:00,5714.25,5715.5,5712.5,5715.5,368
2025-03-10T07:11:00-04:00,5715.75,5716.25,5715,5715,356
2025-03-10T07:12:00-04:00,5714.75,5715.75,5714.25,5715,286
2025-03-10T07:13:00-04:00,5715,5715,5713.25,5713.25,198
2025-03-10T07:14:00-04:00,5713,5716.25,5712.5,5715,1944
2025-03-10T07:15:00-04:00,5714.75,5717,5711,5715.75,1007
2025-03-10T07:16:00-04:00,5716,5717,5715,5715.25,565
2025-03-10T07:17:00-04:00,5715,5717,5714.5,5716.5,182
2025-03-10T07:18:00-04:00,5716.25,5718,5716.25,5717.25,592
2025-03-10T07:19:00-04:00,5717.5,5717.75,5715.75,5715.75,285
2025-03-10T07:20:00-04:00,5715.75,5717.75,5714.75,5717.5,263
2025-03-10T07:21:00-04:00,5717.5,5720.5,5716.75,5719.5,878
2025-03-10T07:22:00-04:00,5719.5,5720.25,5718.5,5718.5,404
2025-03-10T07:23:00-04:00,5718.5,5719.5,5718.25,5719.25,347
2025-03-10T07:24:00-04:00,5719,5722,5718.5,5721.75,742
2025-03-10T07:25:00-04:00,5721.75,5723.25,5721.5,5722.75,568
2025-03-10T07:26:00-04:00,5722.75,5723,5721.5,5721.5,268
2025-03-10T07:27:00-04:00,5721.5,5721.75,5720,5720.25,337
2025-03-10T07:28:00-04:00,5720.5,5720.5,5719.5,5719.75,285
2025-03-10T07:29:00-04:00,5720,5720.25,5719,5720.25,262
2025-03-10T07:30:00-04:00,5720.25,5721,5718.75,5721,268
2025-03-10T07:31:00-04:00,5720.75,5721.5,5718.5,5718.5,280
2025-03-10T07:32:00-04:00,5718.5,5719,5717.25,5718.75,416
2025-03-10T07:33:00-04:00,5718.75,5719,5716.75,5717.25,234
2025-03-10T07:34:00-04:00,5717.25,5717.25,5714.75,5715.25,583
2025-03-10T07:35:00-04:00,5715.25,5715.25,5713.5,5714,334
2025-03-10T07:36:00-04:00,5713.75,5715,5713.5,5714.5,155
2025-03-10T07:37:00-04:00,5714.25,5715.5,5713.75,5714,169
2025-03-10T07:38:00-04:00,5714.25,5714.75,5711.75,5714.25,598
2025-03-10T07:39:00-04:00,5714.25,5714.75,5711.5,5712.25,519
2025-03-10T07:40:00-04:00,5712,5713,5710,5710.5,1067
2025-03-10T07:41:00-04:00,5710.5,5710.5,5708.5,5709.25,742
2025-03-10T07:42:00-04:00,5709.5,5711.75,5708.75,5711.75,618
2025-03-10T07:43:00-04:00,5711.75,5713.5,5711.5,5712.75,399
2025-03-10T07:44:00-04:00,5713,5713,5710.5,5710.75,667
2025-03-10T07:45:00-04:00,5711,5713.25,5711,5713,268
2025-03-10T07:46:00-04:00,5713,5713.75,5712.5,5713,262
2025-03-10T07:47:00-04:00,5712.75,5713.25,5712,5712.75,210
2025-03-10T07:48:00-04:00,5713,5714.75,5710,5710.25,743
2025-03-10T07:49:00-04:00,5710.5,5711.25,5707,5707.25,715
2025-03-10T07:50:00-04:00,5707.5,5709,5706.75,5707.75,371
2025-03-10T07:51:00-04:00,5707.75,5708.25,5707.25,5708,528
2025-03-10T07:52:00-04:00,5708,5708,5706.75,5707.25,310
2025-03-10T07:53:00-04:00,5707.5,5707.5,5705.25,5705.75,408
2025-03-10T07:54:00-04:00,5705.75,5707,5705.25,5705.75,338
2025-03-10T07:55:00-04:00,5706,5708.25,5703.75,5704.25,1875
2025-03-10T07:56:00-04:00,5703.75,5705.25,5701.75,5703.5,1173
2025-03-10T07:57:00-04:00,5703.5,5704.5,5703,5704.25,590
2025-03-10T07:58:00-04:00,5704,5707.75,5704,5707.5,1078
2025-03-10T07:59:00-04:00,5707.5,5708,5705.75,5706.5,1081
2025-03-10T08:00:00-04:00,5706.75,5707.5,5705.5,5705.75,1255
2025-03-10T08:01:00-04:00,5705.75,5707.25,5705.25,5706,542
2025-03-10T08:02:00-04:00,5706.25,5706.5,5702.5,5703.5,916
2025-03-10T08:03:00-04:00,5703.5,5706.75,5702.75,5706,471
2025-03-10T08:04:00-04:00,5706,5706.25,5702.5,5704,589
2025-03-10T08:05:00-04:00,5704,5704.25,5699.5,5700.75,1246
2025-03-10T08:06:00-04:00,5700.75,5702.5,5699.5,5700.75,880
